"customer_id","customer_name","customer_segment","order_details_id","order_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_name","product_category","product_subcategory","product_manufacturer","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode"
"532","Michelle Arnett","Home Office","842","CA-2015-132010","1485","4","0","6","0.02","315","Space Solutions Industrial Galvanized Steel Shelving.","Office Supplies","Storage","Space Solutions","2015-10-13 00:00:00","Richmond","Virginia","South","United States","23223","2015-10-15 00:00:00","First Class"
"668","Sam Zeldin","Home Office","843","CA-2015-132227","47","4","0.2","19","0.36","52","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","Office Supplies","Binders","Acco","2015-11-04 00:00:00","New York City","New York","East","United States","10011","2015-11-10 00:00:00","Standard Class"
"418","Karen Ferguson","Home Office","844","CA-2015-132451","1821","3","0","9","0.48","19","Xerox 217","Office Supplies","Paper","Xerox","2015-09-26 00:00:00","San Diego","California","West","United States","92105","2015-09-27 00:00:00","First Class"
"418","Karen Ferguson","Home Office","845","CA-2015-132451","833","3","0.2","73","0.13","586","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Furniture","Chairs","Hon","2015-09-26 00:00:00","San Diego","California","West","United States","92105","2015-09-27 00:00:00","First Class"
"297","Gary Zandusky","Consumer","846","CA-2015-132500","1034","2","0","8","0.17","50","Logitech Wireless Touch Keyboard K400","Technology","Accessories","Logitech","2015-09-08 00:00:00","San Francisco","California","West","United States","94110","2015-09-12 00:00:00","Standard Class"
"24","Alice McCarthy","Corporate","847","CA-2015-132542","720","2","0","8","0.5","15","GBC VeloBinder Strips","Office Supplies","Binders","GBC","2015-10-06 00:00:00","Omaha","Nebraska","Central","United States","68104","2015-10-08 00:00:00","Second Class"
"286","Frank Olsen","Consumer","848","CA-2015-132612","311","7","0","245","0.17","1441","Bevis 44 x 96 Conference Tables","Furniture","Tables","Bevis","2015-06-09 00:00:00","Harrisonburg","Virginia","South","United States","22801","2015-06-11 00:00:00","Second Class"
"541","Mike Caudle","Corporate","849","CA-2015-132787","502","6","0","25","0.27","93","Decoflex Hanging Personal Folder File, Blue","Office Supplies","Storage","Decoflex","2015-09-19 00:00:00","Seattle","Washington","West","United States","98115","2015-09-23 00:00:00","Standard Class"
"386","John Grady","Corporate","850","CA-2015-132801","652","10","0.2","11","0.1","107","Fellowes Personal Hanging Folder Files, Navy","Office Supplies","Storage","Fellowes","2015-10-07 00:00:00","Dallas","Texas","Central","United States","75217","2015-10-12 00:00:00","Standard Class"
"425","Katherine Nockton","Corporate","851","CA-2015-132864","915","5","0.2","30","0.25","120","Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...","Technology","Accessories","Imation","2015-12-02 00:00:00","Columbus","Ohio","East","United States","43229","2015-12-07 00:00:00","Standard Class"
"6","Adam Shillingsburg","Consumer","852","CA-2015-132913","290","1","0","4","0.26","14","Belkin 7-Outlet SurgeMaster Home Series","Office Supplies","Appliances","Belkin","2015-12-24 00:00:00","San Diego","California","West","United States","92037","2015-12-26 00:00:00","First Class"
"368","Jessica Myrick","Consumer","853","CA-2015-132962","1784","3","0.2","5","0.35","16","Xerox 1985","Office Supplies","Paper","Xerox","2015-09-13 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2015-09-16 00:00:00","First Class"
"368","Jessica Myrick","Consumer","854","CA-2015-132962","890","5","0.2","54","0.21","252","Hypercom P1300 Pinpad","Technology","Accessories","Other","2015-09-13 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2015-09-16 00:00:00","First Class"
"211","David Smith","Corporate","855","CA-2015-132983","1011","2","0","58","0.36","160","Logitech G600 MMO Gaming Mouse","Technology","Accessories","Logitech","2015-04-28 00:00:00","Jamestown","New York","East","United States","14701","2015-05-03 00:00:00","Standard Class"
"212","David Wiener","Corporate","856","CA-2015-133158","1426","2","0.2","23","0.33","69","Satellite Sectional Post Binders","Office Supplies","Binders","Other","2015-08-19 00:00:00","Los Angeles","California","West","United States","90045","2015-08-21 00:00:00","Second Class"
"212","David Wiener","Corporate","857","CA-2015-133158","506","7","0","26","0.09","289","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","Furniture","Furnishings","Deflect-o","2015-08-19 00:00:00","Los Angeles","California","West","United States","90045","2015-08-21 00:00:00","Second Class"
"513","Maurice Satty","Consumer","858","CA-2015-133228","107","1","0","2","0.43","5","Advantus Panel Wall Acrylic Frame","Furniture","Furnishings","Advantus","2015-04-04 00:00:00","Detroit","Michigan","Central","United States","48205","2015-04-09 00:00:00","Standard Class"
"513","Maurice Satty","Consumer","859","CA-2015-133228","1133","4","0","24","0.3","79","Newell 319","Office Supplies","Art","Newell","2015-04-04 00:00:00","Detroit","Michigan","Central","United States","48205","2015-04-09 00:00:00","Standard Class"
"119","Bryan Mills","Consumer","860","CA-2015-133270","1416","2","0","5","0.37","13","Sanford Liquid Accent Highlighters","Office Supplies","Art","Sanford","2015-06-06 00:00:00","Rochester","New York","East","United States","14609","2015-06-09 00:00:00","First Class"
"496","Mark Hamilton","Consumer","861","CA-2015-133305","1119","5","0.2","6","0.35","18","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders","Office Supplies","Binders","Newell","2015-07-11 00:00:00","New York City","New York","East","United States","10011","2015-07-15 00:00:00","Standard Class"
"496","Mark Hamilton","Consumer","862","CA-2015-133305","1671","4","0","23","0.47","49","Xerox 1881","Office Supplies","Paper","Xerox","2015-07-11 00:00:00","New York City","New York","East","United States","10011","2015-07-15 00:00:00","Standard Class"
"721","Sue Ann Reed","Consumer","863","CA-2015-133354","1825","3","0","9","0.48","19","Xerox 220","Office Supplies","Paper","Xerox","2015-02-22 00:00:00","Moreno Valley","California","West","United States","92553","2015-02-24 00:00:00","First Class"
"751","Toby Braunhardt","Consumer","864","CA-2015-133389","1489","3","0.7","-6","-0.73","8","SpineVue Locking Slant-D Ring Binders by Cardinal","Office Supplies","Binders","Other","2015-06-22 00:00:00","Phoenix","Arizona","West","United States","85023","2015-06-22 00:00:00","Same Day"
"239","Dorris liebe","Corporate","865","CA-2015-133424","1514","3","0","0","0","16","Sterilite Show Offs Storage Containers","Office Supplies","Storage","Sterilite","2015-03-30 00:00:00","Seattle","Washington","West","United States","98105","2015-04-04 00:00:00","Standard Class"
"239","Dorris liebe","Corporate","866","CA-2015-133424","199","3","0","22","0.5","44","Avery 490","Office Supplies","Labels","Avery","2015-03-30 00:00:00","Seattle","Washington","West","United States","98105","2015-04-04 00:00:00","Standard Class"
"443","Khloe Miller","Consumer","867","CA-2015-133543","1148","4","0","3","0.27","12","Newell 332","Office Supplies","Art","Newell","2015-12-22 00:00:00","San Jose","California","West","United States","95123","2015-12-26 00:00:00","Standard Class"
"424","Katherine Murray","Home Office","868","CA-2015-133592","1768","3","0","7","0.47","15","Xerox 1970","Office Supplies","Paper","Xerox","2015-12-31 00:00:00","Providence","Rhode Island","East","United States","2908","2016-01-07 00:00:00","Standard Class"
"424","Katherine Murray","Home Office","869","CA-2015-133592","1710","4","0","92","0.47","196","Xerox 1917","Office Supplies","Paper","Xerox","2015-12-31 00:00:00","Providence","Rhode Island","East","United States","2908","2016-01-07 00:00:00","Standard Class"
"424","Katherine Murray","Home Office","870","CA-2015-133592","1436","2","0","79","0.23","342","Sauder Inglewood Library Bookcases","Furniture","Bookcases","Sauder","2015-12-31 00:00:00","Providence","Rhode Island","East","United States","2908","2016-01-07 00:00:00","Standard Class"
"424","Katherine Murray","Home Office","871","CA-2015-133592","753","6","0","151","0.25","606","Global Fabric Manager's Chair, Dark Gray","Furniture","Chairs","Global","2015-12-31 00:00:00","Providence","Rhode Island","East","United States","2908","2016-01-07 00:00:00","Standard Class"
"424","Katherine Murray","Home Office","872","CA-2015-133592","1283","4","0","743","0.44","1688","Plantronics Savi W720 Multi-Device Wireless Headset System","Technology","Accessories","Plantronics","2015-12-31 00:00:00","Providence","Rhode Island","East","United States","2908","2016-01-07 00:00:00","Standard Class"
"715","Steven Roelle","Home Office","873","CA-2015-133634","1060","3","0","16","0.34","48","Maxell 4.7GB DVD-RW 3/Pack","Technology","Accessories","Maxell","2015-11-05 00:00:00","Arlington","Virginia","South","United States","22204","2015-11-10 00:00:00","Standard Class"
"117","Bruce Stewart","Consumer","874","CA-2015-133690","366","1","0.2","0","0.11","3","Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack","Office Supplies","Appliances","Other","2015-08-03 00:00:00","Denver","Colorado","West","United States","80219","2015-08-05 00:00:00","First Class"
"117","Bruce Stewart","Consumer","875","CA-2015-133690","364","2","0.5","-162","-0.74","219","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Furniture","Tables","Other","2015-08-03 00:00:00","Denver","Colorado","West","United States","80219","2015-08-05 00:00:00","First Class"
"532","Michelle Arnett","Home Office","876","CA-2015-133704","900","3","0.2","7","0.33","20","Ibico Plastic and Wire Spiral Binding Combs","Office Supplies","Binders","Ibico","2015-09-20 00:00:00","Los Angeles","California","West","United States","90004","2015-09-26 00:00:00","Standard Class"
"532","Michelle Arnett","Home Office","877","CA-2015-133704","1502","4","0","12","0.27","44","Staple holder","Office Supplies","Appliances","Staple holder","2015-09-20 00:00:00","Los Angeles","California","West","United States","90004","2015-09-26 00:00:00","Standard Class"
"126","Carl Weiss","Home Office","878","CA-2015-133753","1491","1","0.2","1","0.08","8","Square Credit Card Reader","Technology","Phones","Square","2015-06-09 00:00:00","Huntsville","Texas","Central","United States","77340","2015-06-13 00:00:00","Second Class"
"126","Carl Weiss","Home Office","879","CA-2015-133753","1020","2","0.2","10","0.16","64","Logitech M510 Wireless Mouse","Technology","Accessories","Logitech","2015-06-09 00:00:00","Huntsville","Texas","Central","United States","77340","2015-06-13 00:00:00","Second Class"
"126","Carl Weiss","Home Office","880","CA-2015-133753","346","2","0.2","6","0.09","70","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","Office Supplies","Art","Boston","2015-06-09 00:00:00","Huntsville","Texas","Central","United States","77340","2015-06-13 00:00:00","Second Class"
"501","MaryBeth Skach","Consumer","881","CA-2015-133809","1290","2","0.4","-2","-0.22","10","PNY Rapid USB Car Charger - Black","Technology","Phones","Other","2015-11-18 00:00:00","Fairfield","Ohio","East","United States","45014","2015-11-23 00:00:00","Second Class"
"501","MaryBeth Skach","Consumer","882","CA-2015-133809","1316","8","0.7","-9","-0.73","12","Pressboard Hanging Data Binders for Unburst Sheets","Office Supplies","Binders","Pressboard","2015-11-18 00:00:00","Fairfield","Ohio","East","United States","45014","2015-11-23 00:00:00","Second Class"
"640","Rob Lucas","Consumer","883","CA-2015-133830","109","3","0","7","0.48","15","Advantus Plastic Paper Clips","Office Supplies","Fasteners","Advantus","2015-12-05 00:00:00","Los Angeles","California","West","United States","90045","2015-12-10 00:00:00","Standard Class"
"640","Rob Lucas","Consumer","884","CA-2015-133830","1304","9","0","12","0.45","26","Prang Colored Pencils","Office Supplies","Art","Prang","2015-12-05 00:00:00","Los Angeles","California","West","United States","90045","2015-12-10 00:00:00","Standard Class"
"640","Rob Lucas","Consumer","885","CA-2015-133830","1728","4","0","23","0.47","49","Xerox 1933","Office Supplies","Paper","Xerox","2015-12-05 00:00:00","Los Angeles","California","West","United States","90045","2015-12-10 00:00:00","Standard Class"
"162","Chuck Magee","Consumer","886","CA-2015-133851","1504","2","0","0","0.02","7","Staple remover","Office Supplies","Supplies","Staple remover","2015-06-09 00:00:00","San Francisco","California","West","United States","94122","2015-06-16 00:00:00","Standard Class"
"162","Chuck Magee","Consumer","887","CA-2015-133851","512","2","0","11","0.46","23","Deluxe Chalkboard Eraser Cleaner","Office Supplies","Art","Other","2015-06-09 00:00:00","San Francisco","California","West","United States","94122","2015-06-16 00:00:00","Standard Class"
"300","George Ashbrook","Consumer","888","CA-2015-133963","1745","1","0.2","1","0.36","4","Xerox 1949","Office Supplies","Paper","Xerox","2015-05-18 00:00:00","Dallas","Texas","Central","United States","75220","2015-05-22 00:00:00","Second Class"
"455","Lauren Leatherbury","Consumer","889","CA-2015-134061","486","2","0","6","0.34","17","Dax Clear Box Frame","Furniture","Furnishings","DAX","2015-04-29 00:00:00","Rochester","New York","East","United States","14609","2015-05-04 00:00:00","Standard Class"
"545","Mike Vittorini","Consumer","890","CA-2015-134103","1770","2","0","5","0.45","11","Xerox 1972","Office Supplies","Paper","Xerox","2015-01-30 00:00:00","Detroit","Michigan","Central","United States","48234","2015-02-04 00:00:00","Standard Class"
"545","Mike Vittorini","Consumer","891","CA-2015-134103","1484","2","0","7","0.03","230","Space Solutions HD Industrial Steel Shelving.","Office Supplies","Storage","Space Solutions","2015-01-30 00:00:00","Detroit","Michigan","Central","United States","48234","2015-02-04 00:00:00","Standard Class"
"492","Marina Lichtenstein","Corporate","892","CA-2015-134215","611","2","0","28","0.27","102","Eureka The Boss Cordless Rechargeable Stick Vac","Office Supplies","Appliances","Eureka","2015-08-04 00:00:00","Bangor","Maine","East","United States","4401","2015-08-08 00:00:00","Standard Class"
"492","Marina Lichtenstein","Corporate","893","CA-2015-134215","1058","9","0","105","0.41","255","Maxell 4.7GB DVD-R","Technology","Accessories","Maxell","2015-08-04 00:00:00","Bangor","Maine","East","United States","4401","2015-08-08 00:00:00","Standard Class"
"492","Marina Lichtenstein","Corporate","894","CA-2015-134215","1480","13","0","125","0.48","260","Southworth 25% Cotton Premium Laser Paper and Envelopes","Office Supplies","Paper","Southworth","2015-08-04 00:00:00","Bangor","Maine","East","United States","4401","2015-08-08 00:00:00","Standard Class"
"260","Emily Phan","Consumer","895","CA-2015-134278","400","1","0.2","175","0.31","560","Canon Imageclass D680 Copier / Fax","Technology","Copiers","Canon","2015-07-06 00:00:00","New York City","New York","East","United States","10011","2015-07-08 00:00:00","First Class"
"660","Russell Applegate","Consumer","896","CA-2015-134313","1102","3","0.2","4","0.1","43","Model L Table or Wall-Mount Pencil Sharpener","Office Supplies","Art","Other","2015-11-01 00:00:00","Denver","Colorado","West","United States","80219","2015-11-07 00:00:00","Standard Class"
"660","Russell Applegate","Consumer","897","CA-2015-134313","450","4","0.2","248","0.13","1984","ClearOne CHATAttach 160 - speaker phone","Technology","Phones","ClearOne","2015-11-01 00:00:00","Denver","Colorado","West","United States","80219","2015-11-07 00:00:00","Standard Class"
"765","Tony Sayre","Consumer","898","CA-2015-134551","1621","5","0.2","9","0.35","26","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","Office Supplies","Paper","Other","2015-12-20 00:00:00","Columbia","Tennessee","South","United States","38401","2015-12-25 00:00:00","Standard Class"
"765","Tony Sayre","Consumer","899","CA-2015-134551","858","7","0.2","4","0.09","44","Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","Office Supplies","Appliances","Hoover","2015-12-20 00:00:00","Columbia","Tennessee","South","United States","38401","2015-12-25 00:00:00","Standard Class"
"765","Tony Sayre","Consumer","900","CA-2015-134551","1372","3","0.2","75","0.11","663","SAFCO Arco Folding Chair","Furniture","Chairs","SAFCO","2015-12-20 00:00:00","Columbia","Tennessee","South","United States","38401","2015-12-25 00:00:00","Standard Class"
"690","Seth Vernon","Consumer","901","CA-2015-134572","1269","5","0.2","6","0.13","45","Personal Folder Holder, Ebony","Office Supplies","Storage","Other","2015-04-20 00:00:00","Houston","Texas","Central","United States","77070","2015-04-22 00:00:00","Second Class"
"690","Seth Vernon","Consumer","902","CA-2015-134572","1357","2","0.3","-132","-0.33","402","Riverside Furniture Stanwyck Manor Table Series","Furniture","Tables","Riverside","2015-04-20 00:00:00","Houston","Texas","Central","United States","77070","2015-04-22 00:00:00","Second Class"
"690","Seth Vernon","Consumer","903","CA-2015-134572","378","5","0.3","-96","-0.13","744","Bush Advantage Collection Round Conference Table","Furniture","Tables","Bush","2015-04-20 00:00:00","Houston","Texas","Central","United States","77070","2015-04-22 00:00:00","Second Class"
"225","Dennis Pardue","Home Office","904","CA-2015-134621","901","2","0.7","-15","-0.8","18","Ibico Plastic Spiral Binding Combs","Office Supplies","Binders","Ibico","2015-12-21 00:00:00","Columbia","Tennessee","South","United States","38401","2015-12-28 00:00:00","Standard Class"
"789","Xylona Preis","Consumer","905","CA-2015-134677","924","3","0","2","0.21","9","Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink","Technology","Accessories","Imation","2015-10-06 00:00:00","San Diego","California","West","United States","92024","2015-10-10 00:00:00","Standard Class"
"716","Steven Ward","Corporate","906","CA-2015-134726","1063","2","0","15","0.36","42","Maxell 74 Minute CD-R Spindle, 50/Pack","Technology","Accessories","Maxell","2015-11-02 00:00:00","Seattle","Washington","West","United States","98115","2015-11-07 00:00:00","Second Class"
"716","Steven Ward","Corporate","907","CA-2015-134726","1402","1","0.2","5","0.09","53","Samsung Rugby III","Technology","Phones","Samsung","2015-11-02 00:00:00","Seattle","Washington","West","United States","98115","2015-11-07 00:00:00","Second Class"
"727","Susan Pistek","Consumer","908","CA-2015-135090","1686","9","0","24","0.45","54","Xerox 1895","Office Supplies","Paper","Xerox","2015-11-22 00:00:00","Los Angeles","California","West","United States","90036","2015-11-26 00:00:00","Standard Class"
"521","Melanie Seite","Consumer","909","CA-2015-135405","1126","2","0.2","1","0.13","9","Newell 312","Office Supplies","Art","Newell","2015-01-09 00:00:00","Laredo","Texas","Central","United States","78041","2015-01-13 00:00:00","Standard Class"
"521","Melanie Seite","Consumer","910","CA-2015-135405","1080","3","0.2","10","0.31","31","Memorex Micro Travel Drive 8 GB","Technology","Accessories","Memorex","2015-01-09 00:00:00","Laredo","Texas","Central","United States","78041","2015-01-13 00:00:00","Standard Class"
"374","Jim Karlsson","Consumer","911","CA-2015-135608","1761","2","0","21","0.46","46","Xerox 1964","Office Supplies","Paper","Xerox","2015-12-08 00:00:00","Olympia","Washington","West","United States","98502","2015-12-10 00:00:00","Second Class"
"374","Jim Karlsson","Consumer","912","CA-2015-135608","529","5","0.2","45","0.08","604","DMI Arturo Collection Mission-style Design Wood Chair","Furniture","Chairs","DMI","2015-12-08 00:00:00","Olympia","Washington","West","United States","98502","2015-12-10 00:00:00","Second Class"
"714","Steven Cartwright","Consumer","913","CA-2015-135657","964","6","0","113","0.22","516","KI Adjustable-Height Table","Furniture","Tables","KI","2015-06-03 00:00:00","Seattle","Washington","West","United States","98115","2015-06-07 00:00:00","Second Class"
"333","Hilary Holden","Corporate","914","CA-2015-135699","1785","2","0","6","0.48","13","Xerox 1986","Office Supplies","Paper","Xerox","2015-08-29 00:00:00","San Francisco","California","West","United States","94110","2015-08-29 00:00:00","Same Day"
"333","Hilary Holden","Corporate","915","CA-2015-135699","1736","2","0","54","0.49","110","Xerox 1940","Office Supplies","Paper","Xerox","2015-08-29 00:00:00","San Francisco","California","West","United States","94110","2015-08-29 00:00:00","Same Day"
"560","Nathan Cano","Consumer","916","CA-2015-135755","238","3","0.2","4","0.36","11","Avery Durable Plastic 1"" Binders","Office Supplies","Binders","Avery","2015-05-03 00:00:00","Yonkers","New York","East","United States","10701","2015-05-10 00:00:00","Standard Class"
"560","Nathan Cano","Consumer","917","CA-2015-135755","698","3","0.2","15","0.36","40","GBC Poly Designer Binding Covers","Office Supplies","Binders","GBC","2015-05-03 00:00:00","Yonkers","New York","East","United States","10701","2015-05-10 00:00:00","Standard Class"
"588","Patrick Jones","Corporate","918","CA-2015-135993","914","4","0","2","0.08","28","Imation 30456 USB Flash Drive 8GB","Technology","Accessories","Imation","2015-05-28 00:00:00","Seattle","Washington","West","United States","98115","2015-06-02 00:00:00","Standard Class"
"588","Patrick Jones","Corporate","919","CA-2015-135993","891","6","0.2","6","0.1","57","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Technology","Phones","Other","2015-05-28 00:00:00","Seattle","Washington","West","United States","98115","2015-06-02 00:00:00","Standard Class"
"175","Corey-Lock","Consumer","920","CA-2015-136280","196","2","0.2","2","0.35","5","Avery 488","Office Supplies","Labels","Avery","2015-11-29 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2015-12-06 00:00:00","Standard Class"
"236","Dorothy Badders","Corporate","921","CA-2015-136336","1377","6","0","0","0","829","SAFCO Commercial Wire Shelving, Black","Office Supplies","Storage","SAFCO","2015-04-21 00:00:00","Henderson","Kentucky","South","United States","42420","2015-04-26 00:00:00","Standard Class"
"139","Chad Cunningham","Home Office","922","CA-2015-136399","622","2","0","15","0.33","44","Executive Impressions 14"" Contract Wall Clock","Furniture","Furnishings","Executive Impressions","2015-12-16 00:00:00","Los Angeles","California","West","United States","90049","2015-12-17 00:00:00","First Class"
"139","Chad Cunningham","Home Office","923","CA-2015-136399","529","2","0.2","18","0.08","242","DMI Arturo Collection Mission-style Design Wood Chair","Furniture","Chairs","DMI","2015-12-16 00:00:00","Los Angeles","California","West","United States","90049","2015-12-17 00:00:00","First Class"
"139","Chad Cunningham","Home Office","924","CA-2015-136399","667","5","0","40","0.1","395","First Data FD10 PIN Pad","Technology","Accessories","First Data","2015-12-16 00:00:00","Los Angeles","California","West","United States","90049","2015-12-17 00:00:00","First Class"
"139","Chad Cunningham","Home Office","925","CA-2015-136399","726","4","0.2","71","0.11","627","GE 30524EE4","Technology","Phones","GE","2015-12-16 00:00:00","Los Angeles","California","West","United States","90049","2015-12-17 00:00:00","First Class"
"602","Penelope Sewall","Home Office","926","CA-2015-136567","1634","3","0","29","0.47","62","Wilson Jones Century Plastic Molded Ring Binders","Office Supplies","Binders","Wilson Jones","2015-12-20 00:00:00","Harrisonburg","Virginia","South","United States","22801","2015-12-21 00:00:00","First Class"
"602","Penelope Sewall","Home Office","927","CA-2015-136567","1376","2","0","0","0","122","SAFCO Commercial Wire Shelving, 72h","Office Supplies","Storage","SAFCO","2015-12-20 00:00:00","Harrisonburg","Virginia","South","United States","22801","2015-12-21 00:00:00","First Class"
"602","Penelope Sewall","Home Office","928","CA-2015-136567","847","2","0","100","0.22","455","Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal","Furniture","Tables","Hon","2015-12-20 00:00:00","Harrisonburg","Virginia","South","United States","22801","2015-12-21 00:00:00","First Class"
"602","Penelope Sewall","Home Office","929","CA-2015-136567","424","7","0","494","0.22","2244","Chromcraft 48"" x 96"" Racetrack Double Pedestal Table","Furniture","Tables","Chromcraft","2015-12-20 00:00:00","Harrisonburg","Virginia","South","United States","22801","2015-12-21 00:00:00","First Class"
"704","Sonia Cooley","Consumer","930","CA-2015-136644","754","8","0","32","0.05","648","Global Geo Office Task Chair, Gray","Furniture","Chairs","Global","2015-06-16 00:00:00","Mishawaka","Indiana","Central","United States","46544","2015-06-22 00:00:00","Standard Class"
"315","Guy Phonely","Corporate","931","CA-2015-136742","975","6","0.7","-36","-0.8","45","Large Capacity Hanging Post Binders","Office Supplies","Binders","Other","2015-04-06 00:00:00","Lancaster","Pennsylvania","East","United States","17602","2015-04-10 00:00:00","Standard Class"
"591","Patrick Ryan","Consumer","932","CA-2015-136861","1533","2","0.2","2","0.06","32","Telescoping Adjustable Floor Lamp","Furniture","Furnishings","Other","2015-09-05 00:00:00","Saint Petersburg","Florida","South","United States","33710","2015-09-07 00:00:00","First Class"
"464","Lindsay Shagiari","Home Office","933","CA-2015-137092","1664","1","0.2","1","0.33","4","Wirebound Voice Message Log Book","Office Supplies","Paper","Wirebound","2015-10-20 00:00:00","Chicago","Illinois","Central","United States","60653","2015-10-22 00:00:00","Second Class"
"464","Lindsay Shagiari","Home Office","934","CA-2015-137092","1426","1","0.8","-15","-1.7","9","Satellite Sectional Post Binders","Office Supplies","Binders","Other","2015-10-20 00:00:00","Chicago","Illinois","Central","United States","60653","2015-10-22 00:00:00","Second Class"
"464","Lindsay Shagiari","Home Office","935","CA-2015-137092","179","1","0.2","8","0.33","24","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","Office Supplies","Labels","Avery","2015-10-20 00:00:00","Chicago","Illinois","Central","United States","60653","2015-10-22 00:00:00","Second Class"
"464","Lindsay Shagiari","Home Office","936","CA-2015-137092","1033","4","0.2","72","0.23","320","Logitech Wireless Performance Mouse MX for PC and Mac","Technology","Accessories","Logitech","2015-10-20 00:00:00","Chicago","Illinois","Central","United States","60653","2015-10-22 00:00:00","Second Class"
"464","Lindsay Shagiari","Home Office","937","CA-2015-137092","15","3","0.2","32","0.06","505","24 Capacity Maxi Data Binder Racks, Pearl","Office Supplies","Storage","Other","2015-10-20 00:00:00","Chicago","Illinois","Central","United States","60653","2015-10-22 00:00:00","Second Class"
"542","Mike Gockenbach","Consumer","938","CA-2015-137274","377","3","0.3","-153","-0.17","891","Bush Advantage Collection Racetrack Conference Table","Furniture","Tables","Bush","2015-03-29 00:00:00","Plano","Texas","Central","United States","75023","2015-04-02 00:00:00","Standard Class"
"240","Doug Bickford","Consumer","939","CA-2015-137351","535","7","0.2","13","0.31","43","DXL Angle-View Binders with Locking Rings by Samsill","Office Supplies","Binders","DXL","2015-09-30 00:00:00","Seattle","Washington","West","United States","98105","2015-10-04 00:00:00","Standard Class"
"773","Trudy Brown","Consumer","940","CA-2015-137575","1013","2","0","84","0.42","200","Logitech G700s Rechargeable Gaming Mouse","Technology","Accessories","Logitech","2015-08-06 00:00:00","New York City","New York","East","United States","10035","2015-08-11 00:00:00","Standard Class"
"517","Maxwell Schwartz","Consumer","941","CA-2015-137589","461","3","0.2","-64","-0.23","286","Compact Automatic Electric Letter Opener","Office Supplies","Supplies","Other","2015-11-03 00:00:00","Lancaster","Pennsylvania","East","United States","17602","2015-11-08 00:00:00","Standard Class"
"73","Bart Pistole","Corporate","942","CA-2015-137911","539","2","0.2","31","0.35","89","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","Office Supplies","Paper","Other","2015-10-09 00:00:00","Jacksonville","North Carolina","South","United States","28540","2015-10-15 00:00:00","Standard Class"
"433","Keith Herrera","Consumer","943","CA-2015-138023","688","8","0.8","-53","-1.7","31","GBC Durable Plastic Covers","Office Supplies","Binders","GBC","2015-08-15 00:00:00","Dallas","Texas","Central","United States","75081","2015-08-18 00:00:00","First Class"
"314","Guy Armstrong","Consumer","944","CA-2015-138072","1069","2","0.2","7","0.25","28","Maxell Pro 80 Minute CD-R, 10/Pack","Technology","Accessories","Maxell","2015-12-30 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2016-01-03 00:00:00","Standard Class"
"21","Alex Avila","Consumer","945","CA-2015-138100","538","3","0","7","0.47","15","Easy-staple paper","Office Supplies","Paper","Easy-staple paper","2015-09-15 00:00:00","New York City","New York","East","United States","10011","2015-09-20 00:00:00","Standard Class"
"21","Alex Avila","Consumer","946","CA-2015-138100","1056","2","0","6","0.43","15","Master Caster Door Stop, Large Neon Orange","Furniture","Furnishings","Master Caster","2015-09-15 00:00:00","New York City","New York","East","United States","10011","2015-09-20 00:00:00","Standard Class"
"287","Frank Preis","Consumer","947","CA-2015-138128","774","3","0.2","10","0.31","31","Globe Weis Peel & Seel First Class Envelopes","Office Supplies","Envelopes","Global","2015-12-09 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-12-15 00:00:00","Standard Class"
"287","Frank Preis","Consumer","948","CA-2015-138128","406","4","0.4","126","0.12","1080","Canon PC940 Copier","Technology","Copiers","Canon","2015-12-09 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-12-15 00:00:00","Standard Class"
"563","Neil Ducich","Corporate","949","CA-2015-138177","820","1","0.5","-46","-0.62","74","Hon 2111 Invitation Series Straight Table","Furniture","Tables","Hon","2015-09-19 00:00:00","Chandler","Arizona","West","United States","85224","2015-09-24 00:00:00","Standard Class"
